Power status;Alerts status;Meters status;Accounting status;In Contract;Connection type;Company;Printer;Printer's address;Manufacturer;Model;Serial;Site;Department;Contact;Asset number;Location;Days without meters;Zona;Provincia;Ciudad;Edificio;Tipo de unidad;Codigo de Red;NOTAS;EXCEPCIONES ALERTAS;Last meter
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0313343;10.55.160.165;Kyocera;ECOSYS M3550idn;LSN7Z52620;2-GUIPUZCOA-ELGOIBAR-OT-2087004;;943741547 - RESPONSABLE OFICINA 2087004 - ELGOIBAR.GUIPUZCOA@CORREOS.COM;;CODIGO DE RED:2087004/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:VENTANILLA/LOCALIZACIÓN DESTINO:ELGOIBAR/DIRECCION:SAN IGNACIO, 2/LOCALIDAD:ELGOIBAR/PROVINCIA:GUIPUZCOA;0;2;GUIPUZCOA;ELGOIBAR;0;OT;2087004;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0313344;10.55.160.166;Kyocera;ECOSYS M3550idn;LSN7Z52628;2-GUIPUZCOA-ELGOIBAR-OT-2087004;;943741547 - RESPONSABLE OFICINA 2087004 - ELGOIBAR.GUIPUZCOA@CORREOS.COM;;CODIGO DE RED:2087004/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:VENTANILLA/LOCALIZACIÓN DESTINO:ELGOIBAR/DIRECCION:SAN IGNACIO, 2/LOCALIDAD:ELGOIBAR/PROVINCIA:GUIPUZCOA;0;2;GUIPUZCOA;ELGOIBAR;0;OT;2087004;;;06/04/2020
Off;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0308854;10.55.233.134;Kyocera;ECOSYS P3055dn;VLW7967871;7-TENERIFE-GALLETAS -UR-3834794;;922739252   - RESPONSABLE OFICINA 3834794 - ur_arona.tenerife@correos.com;;#N/A;0;7;TENERIFE;ARONA;0;UD;3834794;;;06/04/2020
Off;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0308855;10.55.233.135;Kyocera;ECOSYS P3055dn;VLW7967868;7-TENERIFE-GALLETAS -UR-3834794;;922739252   - RESPONSABLE OFICINA 3834794 - ur_arona.tenerife@correos.com;;#N/A;0;7;TENERIFE;ARONA;0;UD;3834794;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0313345;10.55.160.167;Kyocera;ECOSYS P3055dn;VLW7Y78836;2-GUIPUZCOA-ELGOIBAR-OT-2087004;;943741547 - RESPONSABLE OFICINA 2087004 - ELGOIBAR.GUIPUZCOA@CORREOS.COM;;CODIGO DE RED:2087004/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:VENTANILLA/LOCALIZACIÓN DESTINO:ELGOIBAR/DIRECCION:SAN IGNACIO, 2/LOCALIDAD:ELGOIBAR/PROVINCIA:GUIPUZCOA;0;2;GUIPUZCOA;ELGOIBAR;0;OT;2087004;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0308941;10.55.195.135;Kyocera;ECOSYS M3550idn;LSN7Z51914;2-NAVARRA-PAMPLONA IRUÑA-UR-3122594;;948384157 - RESPONSABLE OFICINA 3122594 - UR5PAMPLONA.NAVARRA@CORREOS.COM;;CODIGO DE RED:3122594/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:CARTERIA/LOCALIZACIÓN DESTINO:PAMPLONA/IRUÑA UR 5/DIRECCION:LESAKA, 5/LOCALIDAD:PAMPLONA/IRUÑA/PROVINCIA:NAVARRA;0;2;NAVARRA;PAMPLONA/IRUÑA;0;UR;3122594;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0306340;10.56.35.102;Kyocera;ECOSYS M3550idn;LSN7Z52457;1-A CORUÑA-PADRON-OT-1590001;;981811061 - RESPONSABLE OFICINA 1590001 - PADRON.ACORUNA@CORREOS.COM - tecnologia.zona1@correos.com;;CODIGO DE RED:1590001/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:VENTANILLA/LOCALIZACIÓN DESTINO:PADRON/DIRECCION:CANTON DE LA IGLESIA 1/LOCALIDAD:PADRON/PROVINCIA:CORUÑA;0;1;CORUÑA;PADRON;0;OT;1590001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0313798;10.56.29.103;Kyocera;ECOSYS M3550idn;LSN7Y50256;5-BALEARES-PALMA DE MALLORCA-UR-732294;;971285629 - RUTH CALDENTEY 0732294 - ur5_palma.baleares@correos.com;;CODIGO DE RED:0732294/PERSONA DE CONTACTO:RUTH CALDENTEY/DEPARTAMENTO:CARTERIA/LOCALIZACIÓN DESTINO:UNIDAD DE REPARTO 5/DIRECCION:GRAN VIA ASIMA 6 Pol. SON CASTELLO/LOCALIDAD:PALMA/PROVINCIA:BALEARES;0;5;BALEARES;PALMA;0;UR;732294;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0311892;10.56.60.230;Kyocera;ECOSYS M3550idn;LSN7Z52754;5-ALICANTE-SANT VICENT DEL R-OT-369007;;965660147 - RESPONSABLE OFICINA 0369007 - SANVICENTERASPEIG.ALICANTE@CORREOS.COM;;CODIGO DE RED:0369007/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:MOSTRADOR/LOCALIZACIÓN DESTINO:SAN VICENTE DEL RASPEIG/DIRECCION:ANCHA DE CASTELAR, 54/LOCALIDAD:SAN_VICENTE_DEL_RASPEIG/PROVINCIA:ALICANTE;0;5;ALICANTE;SAN_VICENTE_DEL_RASPEIG;0;OT;369007;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0308853;10.55.233.133;Kyocera;ECOSYS M3550idn;LSN7Z51507;7-TENERIFE-CRISTIANOS -UR-3829294;;922739252   - RESPONSABLE OFICINA 3829294 - ur_arona.tenerife@correos.com;;#N/A;0;7;TENERIFE;ARONA;0;UD;3829294;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0311893;10.56.60.231;Kyocera;ECOSYS M3550idn;LSN7Z52763;5-ALICANTE-SANT VICENT DEL R-OT-369007;;965660147 - RESPONSABLE OFICINA 0369007 - SANVICENTERASPEIG.ALICANTE@CORREOS.COM;;CODIGO DE RED:0369007/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:MOSTRADOR/LOCALIZACIÓN DESTINO:SAN VICENTE DEL RASPEIG/DIRECCION:ANCHA DE CASTELAR, 54/LOCALIDAD:SAN_VICENTE_DEL_RASPEIG/PROVINCIA:ALICANTE;0;5;ALICANTE;SAN_VICENTE_DEL_RASPEIG;0;OT;369007;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0308931;10.55.198.38;Kyocera;ECOSYS P3055dn;VLW7X71606;2-NAVARRA-ZIZUR MAYOR-UD-3128194;;948182003 - RESPONSABLE OFICINA 3123894 - URZIZUR.NAVARRA@CORREOS.COM;;CODIGO DE RED:3128194/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:CARTERIA/LOCALIZACIÓN DESTINO:UD ZIZURMAYOR/DIRECCION:C/ IDOHIA, S/N/LOCALIDAD:ZIZUR_MAYOR/PROVINCIA:NAVARRA;0;2;NAVARRA;ZIZUR_MAYOR;0;UD;3128194;Sustituye a E0308900	LSN7Y50459;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0311937;10.56.60.6;Kyocera;ECOSYS M3550idn;LSN7Z51664;5-ALICANTE-VILLAJOYOSA VILA JOIOSA -OT-357018;;965891230 - RESPONSABLE OFICINA 0357018 - VILLAJOYOSA.ALICANTE@CORREOS.COM;;CODIGO DE RED:0357018/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:LA VILA JOIOSA-VILLAJOYOSA/DIRECCION:AV PAIS VALENCIANO 36/LOCALIDAD:VILLAJOYOSA/VILA_JOIOSA_(LA)/PROVINCIA:ALICANTE;0;5;ALICANTE;VILLAJOYOSA/VILA_JOIOSA_(LA);0;OT;357018;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0313446;10.55.84.35;Kyocera;ECOSYS M3550idn;LSN7Z52487;1-LEON-LEON-SUC-2449794;;80827 - RESPONSABLE OFICINA 2449794 - suc5.leon@correos.com - tecnologia.zona1@correos.com;;CODIGO DE RED:2449794/PERSONA DE CONTACTO:Responsable de Oficina/DEPARTAMENTO:SUCURSAL/LOCALIZACIÓN DESTINO:LEON SUC 5/DIRECCION:DOCTOR FLEMING, 35/LOCALIDAD:LEON/PROVINCIA:LEON;0;1;LEON;LEON;0;SU;2449794;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0312501;10.56.14.166;Kyocera;ECOSYS M3550idn;LSN7Z51959;1-ASTURIAS-OVIEDO-SUC-3356794;;985201306 - RESPONSABLE OFICINA 3356794 - SUC1.OVIEDO@CORREOS.COM - tecnologia.zona1@correos.com;;CODIGO DE RED:3356794/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:VENTANILLA CENTRO/LOCALIZACIÓN DESTINO:OVIEDO SUC 1/DIRECCION:PADRE FERRERO 4/LOCALIDAD:OVIEDO/PROVINCIA:ASTURIAS;0;1;ASTURIAS;OVIEDO;0;SU;3356794;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0306339;10.56.35.101;Kyocera;ECOSYS M3550idn;LSN7Z52459;1-A CORUÑA-PADRON-OT-1590001;;981811061 - RESPONSABLE OFICINA 1590001 - PADRON.ACORUNA@CORREOS.COM - tecnologia.zona1@correos.com;;CODIGO DE RED:1590001/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:VENTANILLA/LOCALIZACIÓN DESTINO:PADRON/DIRECCION:CANTON DE LA IGLESIA 1/LOCALIDAD:PADRON/PROVINCIA:CORUÑA;0;1;CORUÑA;PADRON;0;OT;1590001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0311938;10.56.60.5;Kyocera;ECOSYS M3550idn;LSN7Z51659;5-ALICANTE-VILLAJOYOSA VILA JOIOSA -OT-357018;;965891230 - RESPONSABLE OFICINA 0357018 - VILLAJOYOSA.ALICANTE@CORREOS.COM;;CODIGO DE RED:0357018/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:LA VILA JOIOSA-VILLAJOYOSA/DIRECCION:AV PAIS VALENCIANO 36/LOCALIDAD:VILLAJOYOSA/VILA_JOIOSA_(LA)/PROVINCIA:ALICANTE;0;5;ALICANTE;VILLAJOYOSA/VILA_JOIOSA_(LA);0;OT;357018;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0311891;10.56.60.229;Kyocera;ECOSYS M3550idn;LSN7Z52764;5-ALICANTE-SANT VICENT DEL R-OT-369007;;965660147 - RESPONSABLE OFICINA 0369007 - SANVICENTERASPEIG.ALICANTE@CORREOS.COM;;CODIGO DE RED:0369007/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:MOSTRADOR/LOCALIZACIÓN DESTINO:SAN VICENTE DEL RASPEIG/DIRECCION:ANCHA DE CASTELAR, 54/LOCALIDAD:SAN_VICENTE_DEL_RASPEIG/PROVINCIA:ALICANTE;0;5;ALICANTE;SAN_VICENTE_DEL_RASPEIG;0;OT;369007;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0308724;10.57.36.7;Kyocera;ECOSYS M3550idn;LSN7Z51907;4-MADRID-MADRID-EO-2850294;;914934648 - RESPONSABLE OFICINA 2850294 - audiencia_provincial.madrid@correos.com;;CODIGO DE RED:2850294/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:ESTAFETA/LOCALIZACIÓN DESTINO:EO AUDIENCIA PROVINCIAL/DIRECCION:SANTIAGO DE COMPOSTELA, 96/LOCALIDAD:MADRID/PROVINCIA:MADRID;0;4;MADRID;MADRID;0;EO;2850294;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0308680;10.57.55.199;Kyocera;ECOSYS M3550idn;LSN7Z52748;4-MADRID-VILLAREJO DE SALVANES-OT-2859001;;918742182 - RESPONSABLE OFICINA 2859001 - VILLAREJOSALVANES.MADRID@CORREOS.COM;;CODIGO DE RED:2859001/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:VENTANILLA/LOCALIZACIÓN DESTINO:VILLAREJO DE SALVANES/DIRECCION:LUIS DE REQUESENS, 4/LOCALIDAD:VILLAREJO_DE_SALVANES/PROVINCIA:MADRID;0;4;MADRID;VILLAREJO_DE_SALVANES;0;OT;2859001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0308818;10.57.72.18;Kyocera;ECOSYS P3055dn;VLW7X69496;4-MADRID-MADRID-SAPARATOS-2824896;;913962173 - LUIS ZUÑIGA SAEZ 2824896 - luis.zuniga@correos.com;;CODIGO DE RED:2824896/PERSONA DE CONTACTO:LUIS ZUÑIGA SAEZ/DEPARTAMENTO:SALA APARATOS/LOCALIZACIÓN DESTINO:MADRID SALA DE APARATOS/DIRECCION:CTRA VILLAVERDE A VALLECAS KM, 3,5 2ª PTA/LOCALIDAD:MADRID/PROVINCIA:MADRID;0;4;MADRID;MADRID;0;SA;2824896;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0308820;10.57.72.21;Kyocera;ECOSYS M3550idn;LSN7Z52448;4-MADRID-MADRID-SAPARATOS-2824896;;913962173 - LUIS ZUÑIGA SAEZ 2824896 - luis.zuniga@correos.com;;CODIGO DE RED:2824896/PERSONA DE CONTACTO:LUIS ZUÑIGA SAEZ/DEPARTAMENTO:SALA APARATOS/LOCALIZACIÓN DESTINO:MADRID SALA DE APARATOS/DIRECCION:CTRA VILLAVERDE A VALLECAS KM, 3,5 2ª PTA/LOCALIDAD:MADRID/PROVINCIA:MADRID;0;4;MADRID;MADRID;0;SA;2824896;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0308821;10.57.72.22;Kyocera;ECOSYS M3550idn;LSN7Z52444;4-MADRID-MADRID-SAPARATOS-2824896;;913962173 - LUIS ZUÑIGA SAEZ 2824896 - luis.zuniga@correos.com;;CODIGO DE RED:2824896/PERSONA DE CONTACTO:LUIS ZUÑIGA SAEZ/DEPARTAMENTO:SALA APARATOS/LOCALIZACIÓN DESTINO:MADRID SALA DE APARATOS/DIRECCION:CTRA VILLAVERDE A VALLECAS KM, 3,5 2ª PTA/LOCALIDAD:MADRID/PROVINCIA:MADRID;0;4;MADRID;MADRID;0;SA;2824896;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0308822;10.57.72.23;Kyocera;ECOSYS M3550idn;LSN7Z52439;4-MADRID-MADRID-SAPARATOS-2824896;;913962173 - LUIS ZUÑIGA SAEZ 2824896 - luis.zuniga@correos.com;;CODIGO DE RED:2824896/PERSONA DE CONTACTO:LUIS ZUÑIGA SAEZ/DEPARTAMENTO:SALA APARATOS/LOCALIZACIÓN DESTINO:MADRID SALA DE APARATOS/DIRECCION:CTRA VILLAVERDE A VALLECAS KM, 3,5 2ª PTA/LOCALIDAD:MADRID/PROVINCIA:MADRID;0;4;MADRID;MADRID;0;SA;2824896;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0308819;10.57.72.19;Kyocera;ECOSYS P3055dn;VLW7X69486;4-MADRID-MADRID-SAPARATOS-2824896;;913962173 - LUIS ZUÑIGA SAEZ 2824896 - luis.zuniga@correos.com;;CODIGO DE RED:2824896/PERSONA DE CONTACTO:LUIS ZUÑIGA SAEZ/DEPARTAMENTO:SALA APARATOS/LOCALIZACIÓN DESTINO:MADRID SALA DE APARATOS/DIRECCION:CTRA VILLAVERDE A VALLECAS KM, 3,5 2ª PTA/LOCALIDAD:MADRID/PROVINCIA:MADRID;0;4;MADRID;MADRID;0;SA;2824896;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0308815;10.57.72.20;Kyocera;ECOSYS M3550idn;LSN7Z52422;4-MADRID-MADRID-SAPARATOS-2824896;;913962173 - LUIS ZUÑIGA SAEZ 2824896 - luis.zuniga@correos.com;;CODIGO DE RED:2824896/PERSONA DE CONTACTO:LUIS ZUÑIGA SAEZ/DEPARTAMENTO:SALA APARATOS/LOCALIZACIÓN DESTINO:MADRID SALA DE APARATOS/DIRECCION:CTRA VILLAVERDE A VALLECAS KM, 3,5 2ª PTA/LOCALIDAD:MADRID/PROVINCIA:MADRID;0;4;MADRID;MADRID;0;SA;2824896;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0308034;10.57.75.199;Kyocera;ECOSYS M3550idn;LSN7Z52010;4-MADRID-POZUELO DE ALARCON-SUC-2884094;;913526901 - RESPONSABLE OFICINA 2884094 - SUC1POZUELOALARCON.MADRID@CORREOS.COM;;CODIGO DE RED:2884094/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:POZUELO DE ALARCON SUC 1/DIRECCION:ARAGON, 2 LOCAL 4/LOCALIDAD:POZUELO_DE_ALARCON/PROVINCIA:MADRID;0;4;MADRID;POZUELO_DE_ALARCON;0;SU;2884094;;;06/04/2020
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;True;Network;CORREOS_KYO_ES;E0308033;10.57.75.198;Kyocera;ECOSYS M3550idn;LSN7Z52013;4-MADRID-POZUELO DE ALARCON-SUC-2884094;;913526901 - RESPONSABLE OFICINA 2884094 - SUC1POZUELOALARCON.MADRID@CORREOS.COM;;CODIGO DE RED:2884094/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:POZUELO DE ALARCON SUC 1/DIRECCION:ARAGON, 2 LOCAL 4/LOCALIDAD:POZUELO_DE_ALARCON/PROVINCIA:MADRID;17;4;MADRID;POZUELO_DE_ALARCON;0;SU;2884094;;;20/03/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0311444;10.57.133.10;Kyocera;ECOSYS M3550idn;LSN7Z52480;3-BARCELONA-CANET DE MAR-OT-836001;;937941348 - RESPONSABLE UNIDAD 0836001 - canetmar.barcelona@correos.com;;CODIGO DE RED:0836001/PERSONA DE CONTACTO:Responsable Unidad/DEPARTAMENTO:ESCRITORIO/LOCALIZACIÓN DESTINO:CANET DE MAR/DIRECCION:VERGE DEL CARME, 1/LOCALIDAD:CANET DE MAR/PROVINCIA:BARCELONA;0;3;BARCELONA;CANET DE MAR;0;OT;836001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0311442;10.57.133.5;Kyocera;ECOSYS M3550idn;LSN7Z51944;3-BARCELONA-CANET DE MAR-UR-883894;;937954173 - RESPONSABLE UNIDAD 0883894 - urcanetmar.barcelona@correos.com;;CODIGO DE RED:0883894/PERSONA DE CONTACTO:Responsable unidad/DEPARTAMENTO:CARTERIA/LOCALIZACIÓN DESTINO:UD CANET DE MAR/DIRECCION:VERGE DEL CARME, 1/LOCALIDAD:CANET DE MAR/PROVINCIA:BARCELONA;0;3;BARCELONA;CANET DE MAR;0;UD;883894;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0303275;10.57.123.202;Kyocera;ECOSYS M3550idn;LSN7Z52493;3-BARCELONA-MALGRAT DE MAR-OT-838001;;937611022 - RESPONSABLE UNIDAD 0838001 - malgratmar.barcelona@correos.com;;CODIGO DE RED:0838001/PERSONA DE CONTACTO:Responsable unidad/DEPARTAMENTO:MESA/LOCALIZACIÓN DESTINO:MALGRAT DE MAR/DIRECCION:JOAN MARAGALL, 8-10/LOCALIDAD:MALGRAT DE MAR/PROVINCIA:BARCELONA;0;3;BARCELONA;MALGRAT DE MAR;0;OT;838001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0303279;10.57.118.201;Kyocera;ECOSYS M3550idn;LSN7Z51755;3-BARCELONA-ARENYS DE MAR-OT-835001;;937921894 - RESPONSABLE UNIDAD 0835001 - arenysmar.barcelona@correos.com;;CODIGO DE RED:0835001/PERSONA DE CONTACTO:Responsable unidad/DEPARTAMENTO:OFICINA/LOCALIZACIÓN DESTINO:ARENYS DE MAR/DIRECCION:TORRE, 92/LOCALIDAD:ARENYS DE MAR/PROVINCIA:BARCELONA;0;3;BARCELONA;ARENYS DE MAR;0;OT;835001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0311443;10.57.133.9;Kyocera;ECOSYS M3550idn;LSN7Z52482;3-BARCELONA-CANET DE MAR-OT-836001;;937941348 - RESPONSABLE UNIDAD 0836001 - canetmar.barcelona@correos.com;;CODIGO DE RED:0836001/PERSONA DE CONTACTO:Responsable Unidad/DEPARTAMENTO:ESCRITORIO/LOCALIZACIÓN DESTINO:CANET DE MAR/DIRECCION:VERGE DEL CARME, 1/LOCALIDAD:CANET DE MAR/PROVINCIA:BARCELONA;0;3;BARCELONA;CANET DE MAR;0;OT;836001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0303280;10.57.118.202;Kyocera;ECOSYS M3550idn;LSN7Z51784;3-BARCELONA-ARENYS DE MAR-OT-835001;;937921894 - RESPONSABLE UNIDAD 0835001 - arenysmar.barcelona@correos.com;;CODIGO DE RED:0835001/PERSONA DE CONTACTO:Responsable unidad/DEPARTAMENTO:OFICINA/LOCALIZACIÓN DESTINO:ARENYS DE MAR/DIRECCION:TORRE, 92/LOCALIDAD:ARENYS DE MAR/PROVINCIA:BARCELONA;0;3;BARCELONA;ARENYS DE MAR;0;OT;835001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0303278;10.57.118.197;Kyocera;ECOSYS M3550idn;LSN7Z51731;3-BARCELONA-ARENYS DE MAR-UR-883494;;937921894 - RESPONSABLE UNIDAD 0883494 - urarenysmar.barcelona@correos.com;;CODIGO DE RED:0883494/PERSONA DE CONTACTO:Responsable unidad/DEPARTAMENTO:MESA/LOCALIZACIÓN DESTINO:UD ARENYS DE MAR/DIRECCION:CARRER DE LA TORRE 92/LOCALIDAD:ARENYS DE MAR/PROVINCIA:BARCELONA;0;3;BARCELONA;ARENYS DE MAR;0;UD;883494;;;06/04/2020
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;True;Network;CORREOS_KYO_ES;E0311441;10.57.126.72;Kyocera;ECOSYS M3550idn;LSN7Z52218;3-BARCELONA-TORDERA-UR-897994;;937642344 - RESPONSABLE UNIDAD 0897994 - urtordera.barcelona@correos.com;;CODIGO DE RED:0897994/PERSONA DE CONTACTO:Responsable unidad/DEPARTAMENTO:SGIE/LOCALIZACIÓN DESTINO:UR TORDERA/DIRECCION: CALLE SANTIAGO RUSIÑOL  10/LOCALIDAD:TORDERA 08397/PROVINCIA:BARCELONA;115;3;BARCELONA;TORDERA;0;UR;897994;;;13/12/2019
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0311440;10.57.150.9;Kyocera;ECOSYS M3550idn;LSN7Z52567;3-BARCELONA-TORDERA-OT-839901;;937650441 - RESPONSABLE UNIDAD 0839901 - tordera.barcelona@correos.com;;CODIGO DE RED:0839901/PERSONA DE CONTACTO:Responsable unidad/DEPARTAMENTO:OFICINA/LOCALIZACIÓN DESTINO:TORDERA/DIRECCION:BALMES, 6/LOCALIDAD:TORDERA/PROVINCIA:BARCELONA;0;3;BARCELONA;TORDERA;0;OT;839901;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0311643;10.57.170.69;Kyocera;ECOSYS P3055dn;VLW7X69136;3-BARCELONA-TERRASSA-UR-869294;;937342638 - RESPONSABLE UNIDAD 0869294 - ur3Terrassa.barcelona@correos.com;;CODIGO DE RED:0869294/PERSONA DE CONTACTO:Responsable unidad/DEPARTAMENTO:MUEBLE/LOCALIZACIÓN DESTINO:TARRASA UNIDAD DE REPARTO 3/DIRECCION:MOSSEN PURSAL , 30 (1ª PNTA)/LOCALIDAD:TERRASSA/PROVINCIA:BARCELONA;0;3;BARCELONA;TERRASSA;0;UR;869294;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0311657;10.57.175.5;Kyocera;ECOSYS M3550idn;LSN7Z51380;3-BARCELONA-NAVARCLES-OT-827001;;938276167 - RESPONSABLE UNIDAD 0827001 - navarcles.barcelona@correos.com;;CODIGO DE RED:0827001/PERSONA DE CONTACTO:Responsable unidad/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:NAVARCLES/DIRECCION:CATALUNYA, 13/LOCALIDAD:NAVARCLES/PROVINCIA:BARCELONA;0;3;BARCELONA;NAVARCLES;0;OT;827001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0311642;10.57.179.7;Kyocera;ECOSYS M3550idn;LSN7Z51786;3-BARCELONA-TERRASSA-SUC-883194;;937349687 - RESPONSABLE UNIDAD 0883194 - suc3Terrassa.barcelona@correos.com;;CODIGO DE RED:0883194/PERSONA DE CONTACTO:Responsable unidad/DEPARTAMENTO:MUEBLE/LOCALIZACIÓN DESTINO:TERRASSA SUC 3/DIRECCION:PASSEIG LLUIS MONCUNILL 57-59/LOCALIDAD:TERRASSA/PROVINCIA:BARCELONA;0;3;BARCELONA;TERRASSA;0;SU;883194;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0311641;10.57.179.6;Kyocera;ECOSYS M3550idn;LSN7Z51781;3-BARCELONA-TERRASSA-SUC-883194;;937349687 - RESPONSABLE UNIDAD 0883194 - suc3Terrassa.barcelona@correos.com;;CODIGO DE RED:0883194/PERSONA DE CONTACTO:Responsable unidad/DEPARTAMENTO:MUEBLE/LOCALIZACIÓN DESTINO:TERRASSA SUC 3/DIRECCION:PASSEIG LLUIS MONCUNILL 57-59/LOCALIDAD:TERRASSA/PROVINCIA:BARCELONA;0;3;BARCELONA;TERRASSA;0;SU;883194;;;06/04/2020
